recording_start,recording_end,duration_minutes,tech_name,all_techs,machine,end_user,session_type,session_id,connection_id,month,day,file_size_bytes,teams_url
2026-04-30T02:27:22Z,2026-04-30T02:27:53Z,0.5,,,WKNOR-FOM,FOM,Support,09b08736-80cd-4ab1-9518-18c8f01cbc47,ce64a3b0-1e76-4e2a-a369-73bbfc338d77,04,30,4559682,
2026-04-30T10:14:20Z,2026-04-30T10:27:08Z,12.8,,,WKNOR-HOUSEKEEP,Housekeeping,Support,4cc0d8ad-4c09-4967-86a4-aee5d7e0c335,69d438c4-fb8b-4ba4-9722-7712b8598d56,04,30,185284,
2026-04-30T10:14:24Z,2026-04-30T10:27:08Z,12.7,,,WKNOR-FOM,FOM,Support,09b08736-80cd-4ab1-9518-18c8f01cbc47,f192b17d-1180-4e14-adde-580ea6db980b,04,30,1026937,
2026-04-30T13:10:35Z,2026-04-30T13:11:25Z,0.8,,,WKOR-KEYCARD,Administrator,Support,21a0b202-d346-437f-8314-7aa405b99764,3b8e8db4-a36b-4fa9-8257-8b4b770f72f0,04,30,3674915,
2026-04-30T13:11:25Z,2026-04-30T13:12:31Z,1.1,,,WKOR-KEYCARD,Administrator,Support,21a0b202-d346-437f-8314-7aa405b99764,edfc8192-ff20-424f-9606-bd3fe0a48e15,04,30,4973283,
2026-04-30T14:57:59Z,2026-04-30T14:58:42Z,0.7,,,WKNOR-BACKOFFIC,beyma,Support,fac224be-d673-4c67-98e0-a9cc81e5d60b,3e3e8fef-a844-4ba3-a1fa-9cbd315517b2,04,30,2815783,
2026-04-30T14:58:42Z,2026-04-30T14:58:45Z,0.1,,,WKNOR-BACKOFFIC,beyma,Support,fac224be-d673-4c67-98e0-a9cc81e5d60b,e896c51c-2ed1-4de2-a979-2f9dca38d7ae,04,30,0,
2026-04-30T14:58:45Z,2026-04-30T15:01:42Z,3.0,,,WKNOR-BACKOFFIC,beyma,Support,fac224be-d673-4c67-98e0-a9cc81e5d60b,97d2defc-2efd-483a-9255-31f53585a276,04,30,10044821,
2026-04-30T15:01:42Z,2026-04-30T15:05:57Z,4.2,,,WKNOR-BACKOFFIC,beyma,Support,fac224be-d673-4c67-98e0-a9cc81e5d60b,29cc6e6c-1379-4cef-a2a1-c2cd07a73e51,04,30,2427861,
2026-04-30T15:06:08Z,2026-04-30T15:10:42Z,4.6,,,WKNOR-FOM,FOM,Support,09b08736-80cd-4ab1-9518-18c8f01cbc47,1e757b1e-8470-4057-bb76-9ea9e05edfa2,04,30,4037797,
